Id,Sales
195,10271.629468396952
196,5645.192558563677
197,2907.6114959710308
198,6037.177017313324
199,8286.874713216635
200,6082.181680164429
201,12111.999922151257
202,17695.627702902744
203,3744.860267627108
204,5424.300738864304
205,8390.440190560272
206,5018.0362960576995
207,8951.34539196512
208,6130.292123268226
209,7423.803591534273
210,3410.3162531300623
211,6866.477269019804
212,6179.852392849616
213,7155.740071931997
214,9064.893278998125
215,6100.279552273296
216,5799.727167961254
217,7328.568679726208
218,5349.4555031360405
219,4430.140564883773
220,7658.333133090668
221,5562.250980107707
222,5513.923728867068
223,7243.707815568401
224,5593.027593147234
225,5255.192298924455
226,6611.2849986508945
227,7168.329591123118
228,7910.182944479192
229,6478.471800611031
230,6688.505608307162
231,5553.329354790629
232,3283.612635147989
233,6232.262655605914
234,6717.113134396361
235,5382.844295413637
236,4943.9162461822325
237,8623.228468132771
238,7104.571608286133
239,9030.483903452176
240,6239.975184210071
241,5217.332642894876
242,5461.382150526487
243,4398.704475755748
244,9602.518453429753
245,4864.64004868245
246,7684.605463783397
247,14462.850456923092
248,7126.641602836783
249,7319.276993928815
250,4904.996028142758
251,4752.743355105297
252,7484.315865940093
253,3861.0759467848325
254,5239.109392310432
255,9981.296264508454
256,5326.246151404531
257,17527.173520188302
258,12946.878153114454
259,4347.752572483453
260,6317.33776844205
261,5235.647501790415
262,6706.073186195978
263,5620.497350908368
264,11302.615941962302
265,7843.19572205876
266,8759.195336875715
267,4730.244453059889
268,7787.548015942265
269,4839.331511830883
270,9613.879390885468
271,6337.594727686531
272,6240.8801592464515
273,6487.43295890028
274,6209.306835439754
275,8015.059341458431
276,9092.755785727843
277,5812.110680071566
278,9999.925168610976
279,6244.130707091197
280,8763.383141522256
281,5426.475025055214
282,5187.464293507962
283,5312.384668798799
284,9754.334693659606
285,5683.313788973068
286,7671.229698872677
287,6053.334894207108
288,8865.486041582311
289,4335.365194987973
290,8107.940385351872
291,6823.446990646548
292,3762.1200916299717
293,13866.185754960588
294,15355.83277137084
295,7157.596199819881
296,6875.607697454223
297,9013.44324214444
298,10476.438956215203
299,11708.046718334403
300,5838.964063236443
301,7644.216886287923
302,5810.670388285663
303,7419.995817783295
304,4114.242193960728
305,5960.110371910199
306,5341.692883914266
307,5729.432870909255
308,7167.094241232448
309,5445.373259533517
310,4892.526046916604
311,6845.499444874744
312,3700.6357920433493
313,4639.353272179625
314,5475.133642139435
315,6136.477568984475
316,8143.629089009465
317,7770.952344474005
318,7136.913196722423
319,5804.759183419931
320,5882.512082129134
321,11030.341438318314
322,7210.793797098386
323,5662.327648225751
324,4259.939366552153
325,7345.710330678231
326,4393.587297168434
327,7276.233095770281
328,3415.6390943377005
329,5239.951679966678
330,7431.36799815066
331,6223.743175498946
332,4952.154410057035
333,8174.333560342555
334,9591.93069555917
335,12020.63146151915
336,5884.678061055327
337,9220.30244447349
338,3201.461435132081
339,5328.789053321866
340,6445.632009263405
341,4195.521104684421
342,7476.986757082573
343,5503.448603426455
344,5163.825669902983
345,8659.46503356275
346,9726.348360630604
347,8634.76849705423
348,5127.767575634399
349,4583.223771190555
350,7831.021272073941
351,7334.737893599097
352,6010.479031102105
353,5144.45409696394
354,6225.445504989922
355,9712.943839400265
356,4323.446312764343
357,6574.192603012559
358,6807.992884428995
359,8173.787718135446
360,12573.743614814692
361,4676.816473020504
362,12380.940942767016
363,7032.984394649211
364,5006.848289472697
365,3779.589984152256
366,6126.490212924438
367,6480.733708962407
368,5314.010330659414
369,7051.273486186922
370,4895.441103070047
371,4681.821068307197
372,6954.589085034909
373,3347.8235215117634
374,7767.661503609065
375,6716.406996034512
376,7374.932424047057
377,9116.69861584168
378,5303.167428305162
379,8071.079429467358
380,6441.795223131947
381,5475.426263636253
382,5748.606000321953
383,4946.68890939146
384,9184.0518237052
385,6442.922306847295
386,4857.221805496761
387,7475.424869999058
388,8272.397127145576
389,7412.375735716697
390,5866.659169117231
391,8445.65812275785
392,5442.386247450445
393,6250.219681631617
394,6384.291315294108
395,8076.78903661071
396,6249.30147838941
397,5472.499115638472
398,5833.242632274322
399,4824.926502837569
400,3752.5688967605493
401,5051.020135183727
402,7980.305636814726
403,8076.845384008441
404,10141.167254040536
405,11075.629619362597
406,7868.785975345052
407,4908.25309453603
408,4907.589515675312
409,10992.768844022487
410,10847.771272176615
411,7143.616952969798
412,8560.435808592314
413,8480.320284614167
414,5907.439052493473
415,4048.557695482886
416,10807.15684828742
417,6311.9241327672935
418,6700.20032230872
419,6340.1757679879665
420,2800.9973450344646
421,11502.686020260748
422,6019.038048777491
423,4974.096351671864
424,4717.100291435039
425,5894.568215952365
426,6671.022031112877
427,7772.0468429663515
428,6479.761245613402
429,4798.772025001626
430,4382.394876834118
431,4155.572651606684
432,3135.0793289424714
433,6904.666699222805
434,17297.211671296922
435,4600.91114996371
436,5540.011803936381
437,6729.461840298367
438,5619.076566233605
439,5564.265914391306
440,4446.597728070735
441,4021.010952820998
442,7499.2195870849355
443,6840.228184543447
444,4121.559942860365
445,8526.070640448417
446,5817.194807071785
447,4527.97102899796
448,8362.726256385036
449,7645.68833910761
450,8731.705771549574
451,5517.900363354359
452,6314.654590350537
453,4286.731513168099
454,4575.281108299549
455,13776.411145218839
456,9357.118506182062
457,6399.156931979807
458,4917.736571549122
459,4571.692861796696
460,5867.101766129979
461,5180.791178967092
462,9898.282915720747
463,4823.682008510245
464,5794.424329672094
465,7162.036245909219
466,4100.0017318398595
467,5980.680718069595
468,7370.040427773159
469,7037.269805870324
470,7147.755443783178
471,4298.661871427061
472,5905.663106323348
473,6640.411868062244
474,8245.954507259072
475,8621.489385313496
476,6376.531248937214
477,4791.255893932474
478,7871.748700310246
479,6051.716284516094
480,4612.114029298221
481,7267.397054884105
482,7192.4392369206325
483,6535.9686332055035
484,5634.503565363366
485,6121.786984913374
486,6521.913608513618
487,5588.775193112157
488,6937.162855105614
489,6735.002654628754
490,5686.831858748192
491,9115.629081239656
492,6419.1536394544855
493,4852.292899780766
494,11279.041938870663
495,6064.142762865785
496,3433.193691986547
497,7760.478823171595
498,7730.358154580219
499,10183.257922290899
500,5093.212049833908
501,5910.460998443964
502,6291.828900474917
503,7388.479787575367
504,5940.45781845041
505,8710.968691093734
506,3089.267907415891
507,5900.332361931333
508,6005.317313118904
509,5435.936131191403
510,5571.056201466187
511,6350.121381174994
512,8200.872477834322
513,5552.645572180298
514,7662.1872203246
515,6709.801654763077
516,8419.061891076391
517,4692.633685586603
518,6842.888223306807
519,6599.062821102979
520,7858.194207092621
521,8104.318256682517
522,4696.433015074404
523,7886.054432281239
524,6964.298250690733
525,7353.454515060272
526,4214.7291220403085
527,3803.018061443984
528,7833.310351654288
529,5942.621134736446
530,8804.501064083379
531,6230.701309006294
532,5982.461175280348
533,7929.050781695752
534,6591.510198220389
535,6126.986204919646
536,7799.272032006995
537,6240.068452784192
538,8391.3634562137
539,10573.553908027588
540,7086.8220808058695
541,4557.348740722115
542,5719.651773371075
543,4166.543224894367
544,3450.6041196508745
545,8199.311231435297
546,5556.955535970127
547,8339.849525686945
548,4404.161077491252
549,7387.793534553246
550,6099.91616187788
551,8776.111670927789
552,4930.360073070135
553,5531.598197593255
554,5828.9572415350585
555,6905.628024630418
556,5481.719386714717
557,7139.439413874304
558,7341.8330257183
559,8980.782844562062
560,7194.894500868877
561,7135.185981322937
562,5751.293636600913
563,4383.5514460373415
564,5081.14970740059
565,10219.276593044242
566,9479.57041326004
567,6387.334615050645
568,14879.50168213356
569,5690.0999186719855
570,5293.988421088226
571,6125.630116872065
572,8213.122800208015
573,10409.006673926866
574,6483.977484634804
575,8083.770328003006
576,7707.997972774124
577,7934.2749361995675
578,6006.2991403220285
579,5672.563681002447
580,4615.704119162581
581,5089.482852747316
582,3989.66217171392
583,5452.516831384277
584,8362.747242460271
585,15472.736274799201
586,6967.99418072607
587,5314.302485300401
588,7224.1605028396825
589,4329.977195415077
590,6090.535082894888
591,4150.826893145714
592,9084.219312382262
593,6373.391095385769
594,6404.788199074475
595,13023.527526668673
596,11695.15582711976
597,5552.451915087139
598,7048.167461830561
599,3705.499934523208
600,4844.135372464633
601,5472.507680144473
602,8191.047162052756
603,4719.842538861256
604,4267.727844893255
605,5648.022828749199
606,5534.401195561054
607,7064.37601060022
608,6864.905664288967
609,3468.1833654519896
610,6467.08936721625
611,8708.313570597733
612,7542.997052143757
613,4851.520321278012
614,4371.78618335918
615,7811.698775687154
616,4960.739621827993
617,9396.933000806515
618,4048.5646630877163
619,5010.740622553912
620,6725.963363203966
621,5265.1145925687615
622,4538.800260844926
623,5491.108888013895
624,6891.917666381211
625,8192.83286932384
626,10132.86019462916
627,5468.209439297835
628,3739.058301627269
629,6060.620094395213
630,5901.5257792826005
631,4634.976431000006
632,6147.882284293876
633,6069.281319579735
634,10957.46196899127
635,7129.905370755989
636,6272.096817498622
637,7683.96652013776
638,4939.184020549836
639,8904.514532120525
640,5270.986530507569
641,13529.705047301939
642,5669.164564329923
643,4923.552643511823
644,5486.492057246049
645,4091.216342767352
646,6941.0542506790625
647,17250.42836425127
648,4530.7870437484835
649,4622.877887780475
650,9856.218911977503
651,6401.758476923816
652,7020.5239812193995
653,7692.711804042896
654,6324.702142064849
655,5594.65992344404
656,4424.115775710674
657,9122.624751604759
658,5955.884590894792
659,7170.141408845399
660,7055.285321100927
661,4864.4611356106325
662,6780.599466313466
663,5888.994364032585
664,3575.37697152955
665,8158.948570701227
666,8346.8854427566
667,4643.97103249757
668,7598.004616353637
669,6355.455228677831
670,4551.438422999359
671,8225.430369719923
672,5853.8169909317485
673,8149.79207659576
674,4250.2855140487045
675,4757.567002251681
676,6277.302173723808
677,3939.861305297018
678,7847.247462001234
679,4372.514679576464
680,6065.636184511177
681,5032.745299230787
682,5993.994725808929
683,6533.765487106698
684,7116.654458867603
685,6251.269156059736
686,7992.225349778568
687,5899.666834158493
688,6953.776013683382
689,6508.11047263038
690,8522.180791790302
691,9204.869472037899
692,6672.770485774379
693,3164.6403049711553
694,6552.709428206261
695,7081.406320662456
696,4505.130380245587
697,11110.005144649753
698,5213.482481903893
699,6766.995307668102
700,9328.50768897293
701,6850.746107467743
702,3994.2306431466154
703,11065.64375517671
704,9791.997192188834
705,5353.517922089402
706,8152.229507761015
707,9871.163464249756
708,5988.134161892506
709,5112.757391379294
710,6824.802278129259
711,5938.080665216728
712,6592.085525903787
713,7101.21303538058
714,5112.505140806997
715,6299.96442267231
716,7266.235943515368
717,6684.605401891482
718,7736.4039875079525
719,5906.536931083173
720,6352.236317348685
721,4275.651625566319
722,8109.813382311452
723,6971.020399000789
724,5976.247934363978
725,6500.050033301755
726,6278.013344123931
727,8803.259335746317
728,5721.731576830512
729,5344.7365865249685
730,5725.218064296804
731,6985.463566165713
732,6770.921745034401
733,4454.723521642724
734,4091.5647008275673
735,7251.471561807212
736,7792.898755342256
737,5782.450852488911
738,7941.202485341758
739,6128.089351136441
740,6358.264450899872
741,4936.894769434729
742,3373.3377893465704
743,6215.593812025067
744,6500.018499010715
745,6590.160537481787
746,9332.93001899206
747,7588.544114116319
748,4953.482216521272
749,8346.188607915623
750,3797.7479658012203
751,3331.02330535339
752,7536.098810895922
753,12477.202410500402
754,8092.242560010718
755,7288.927154539564
756,4909.961525411275
757,6970.127615743708
758,8642.490921578905
759,5908.448787375181
760,7941.975988673319
761,4502.973319789523
762,4297.0064327125865
763,5661.227655895273
764,5384.146964361958
765,5798.0720470822935
766,5373.606515681696
767,4563.407668371973
768,4225.72001440569
769,7241.437232681698
770,7051.083745388371
771,5047.508093683502
772,6123.737289970052
773,6815.448548372464
774,5397.304276154827
775,5470.57710655726
776,8390.172667637795
777,7431.178436459025
778,6271.144405715092
779,3865.682165722889
780,12907.016797571874
781,6062.028610770346
782,5443.781132355079
783,8447.487669786711
784,6711.624709068533
785,7310.894033724917
786,5931.801824038777
787,6919.003536497029
788,9456.926693368907
789,12798.543533744176
790,5161.451974978562
791,4773.348458409412
792,5172.6622818881215
793,6471.293797982927
794,5676.421593605678
795,7569.281949444434
796,8790.241811898444
797,6199.565583928269
798,4336.024639373038
799,6371.556376665917
800,7899.134415866125
801,5168.214774711619
802,7180.561628413516
803,4103.149166057868
804,6624.2782808819975
805,7994.386313139099
806,7347.05763877162
807,8843.823582597668
808,6434.1409141276545
809,4522.678624334857
810,6330.882854714923
811,7378.609848306805
812,8224.212522512333
813,7508.251353394422
814,8096.094247166275
815,6074.216659029472
816,4354.97991826333
817,9509.1554038265
818,4616.066933577283
819,10443.704279515348
820,6062.97437362077
821,4149.097183023071
822,6899.020393572267
823,6279.573165971536
824,7208.508568891814
825,8070.824044653887
826,3980.640366400617
827,4744.262529610638
828,7624.864151341728
829,8134.472578922109
830,9857.114274659043
831,4647.414351246529
832,5565.505618881878
833,5410.062544006052
834,6236.036914863202
835,5767.754834182313
836,9272.036461723406
837,8311.165674635773
838,11028.773752433237
839,4488.816891483317
840,5738.521226520564
841,9675.806964424433
842,7894.983435888733
843,5317.538117450826
844,10037.98429476745
845,6808.555132395833
846,4872.933757362703
847,5103.353161495764
848,4841.687790917136
849,5379.567830152505
850,6140.184851867689
851,5133.115343945869
852,5136.551265595578
853,8986.594030506532
854,6874.011324896211
855,19169.64921609001
856,6126.449475149842
857,4100.67182087583
858,7319.1300288121865
859,8631.303737980568
860,6969.422304220625
861,7388.963023597831
862,5729.059371220034
863,7358.880868895755
864,7668.991155406911
865,5015.951135912688
866,5749.273843355654
867,6596.6264912863635
868,8423.346998000121
869,6928.41114698393
870,9314.765964144548
871,5775.211978109563
872,4757.009221536124
873,5467.790561540121
874,9645.892644175115
875,10658.272064119572
876,9861.286708244212
877,8319.476924202725
878,4210.099568866622
879,5703.8961424830395
880,4811.047076522938
881,7726.95445208656
882,10847.188430178447
883,9176.318938543469
884,5744.897439858949
885,5321.447797634324
886,3732.767823771231
887,5556.61068893839
888,10648.763214961413
889,6340.727095787515
890,5083.69777804243
891,5280.345043541806
892,7693.397602586977
893,3479.507485024826
894,7438.054424168485
895,4253.457793883151
896,6873.466612769227
897,6491.661210982483
898,5295.708534153183
899,7464.323821186151
900,7398.167306789171
901,5075.974898981065
902,6760.931346798857
903,6733.142080419289
904,10889.825941480578
905,6074.437934448299
906,8476.75076703964
907,6766.6020312174605
908,8502.874643495054
909,6489.857282995007
910,9185.538430006036
911,5097.723048653613
912,5086.490953610035
913,6133.216025395931
914,5866.262196936902
915,8673.891691726294
916,7213.902860195283
917,5714.030661194861
918,7410.3254768559755
919,7084.282833548567
920,9784.482689288245
921,3990.225116692992
922,13002.124778448342
923,4861.343564914816
924,6527.093525920881
925,8061.447009435315
926,4964.190486555193
927,6365.933971206479
928,6123.778246728935
929,7266.6331939578395
930,5073.123652786843
931,5377.393374173962
932,8187.280345685903
933,7371.691116738483
934,6785.12678831248
935,5252.640488612374
936,7129.1131358566145
937,11496.186529196397
938,6545.4831721879045
939,4057.5357477493517
940,6374.708794694369
941,6005.0560645258965
942,5498.5168664046205
943,7665.791178438729
944,3990.2703922777196
945,7753.0446321178515
946,6259.103665003556
947,6817.770878799363
948,6591.0696427775665
949,4513.928226795915
950,5764.182930582637
951,5321.287431707093
952,8231.768586291404
953,9204.10066522965
954,5179.986783540073
955,4871.497262325575
956,7426.94448106963
957,5775.620615221404
958,5586.28793334359
959,8443.634524373067
960,7059.285264499637
961,7272.687157609106
962,5561.268984776586
963,4552.601689017963
964,6706.998905109416
965,7264.0499943222485
966,7807.210585509075
967,7958.784133358706
968,7786.275936044749
969,6016.104679475959
970,8087.841690727005
971,6026.3329130001
972,7148.5086829315
973,8455.246573459654
974,6925.92497988057
975,10015.789344890047
976,7704.0472985150045
977,7531.164924131772
978,5490.468510133559
979,7068.28529792432
980,7383.225124335332
981,6641.8525969132315
982,4297.9109922241405
983,5275.313133415625
984,8016.962229024377
985,5952.89103810738
986,4061.8186487141766
987,8515.103256262093
988,7066.30154482492
989,6393.212406517353
990,5713.832520548276
991,5360.861539975038
992,7086.185687085091
993,7071.50873558126
994,6422.964023530766
995,5243.299475559819
996,5449.948486764017
997,6414.846597517614
998,3831.994800686058
999,6286.701879545533
1000,5221.63481604757
1001,8636.26182148145
1002,7985.699361211108
1003,6781.494551026049
1004,12012.897663110176
1005,5831.929682341472
1006,4808.978250582144
1007,10213.309140781099
1008,6503.759409615853
1009,8192.869342320193
1010,7444.8724356053735
1011,4902.477262278442
1012,6042.545396196143
1013,5894.788557018184
1014,7986.463243541039
1015,11337.701388231699
1016,5797.318742475274
1017,3411.34677268696
1018,4707.632802956036
1019,8897.360551146598
1020,8362.144090860027
1021,5865.573677915652
1022,6926.165964199413
1023,4533.010627632854
1024,6007.7169817694175
1025,3151.518518312708
1026,5062.722980263873
1027,6069.5368584857215
1028,7302.156535743808
1029,6946.641956393636
1030,6899.026249606789
1031,7719.305941166122
1032,8654.750575150098
1033,7647.519771736645
1034,4819.003196560214
1035,9090.498399753116
1036,10945.320856130125
1037,5688.670012970287
1038,7598.723546172539
1039,5032.196006540838
1040,6448.786395323966
1041,3877.032363965577
1042,7558.024738113266
1043,5412.514610560637
1044,8640.491289862683
1045,6814.995821271716
1046,7967.099199860432
1047,7514.296193271852
1048,5010.780370833619
1049,8927.911978443472
1050,18217.95982550596
1051,10162.615930237203
1052,5769.153401472903
1053,3247.7364034560414
1054,6051.301832358325
1055,8093.892597425787
1056,6111.254659925206
1057,12533.123851253158
1058,17173.326710492507
1059,3808.1762396664967
1060,5678.591692470839
1061,7746.803241544381
1062,5211.99755440641
1063,8782.253475437314
1064,6384.919200555539
1065,7525.542923031317
1066,3446.648192908926
1067,7048.63794096778
1068,6253.17093462491
1069,7140.883232592398
1070,9722.606460869823
1071,6102.511969546871
1072,5673.795350148592
1073,7567.443150202987
1074,5567.749652566214
1075,4891.950840661281
1076,7862.369191681615
1077,5487.379889281284
1078,5739.431588809628
1079,7116.989659718782
1080,5894.566914655239
1081,5784.81852925036
1082,7114.543586002081
1083,7416.564906572146
1084,7939.111441817972
1085,6381.815559728911
1086,7207.465487677609
1087,5525.735265248425
1088,3418.8108614206417
1089,6195.751551988812
1090,6657.975409628802
1091,5615.929676265137
1092,4957.506130680672
1093,8654.890602795624
1094,7149.92044671747
1095,9124.587337794694
1096,6835.274815806932
1097,5487.991292362934
1098,5260.618591336114
1099,4246.1959191244905
1100,9430.283285006435
1101,4928.895731454259
1102,7448.226060519576
1103,14287.888290058074
1104,7447.101658673092
1105,6429.097629976212
1106,5061.833395757808
1107,4643.759530401081
1108,7057.4901003807945
1109,3905.969682636198
1110,5482.001331677551
1111,9995.498896853182
1112,5265.557465377511
1113,17353.090791971736
1114,13543.076330986074
1115,4503.464054942418
1116,6676.806794617348
1117,5540.7925457205
1118,6599.563014262417
1119,5609.140793172965
1120,11136.77658779579
1121,7612.428175875209
1122,8885.346652542932
1123,4913.834064744228
1124,7478.099654458869
1125,4818.669357877422
1126,9908.582218345002
1127,6580.977408486514
1128,6170.217869733902
1129,6319.940165395061
1130,6091.9094166892855
1131,7907.636185318709
1132,8785.94461570749
1133,5833.857938878575
1134,9931.940114568251
1135,6389.963313045771
1136,9341.608069352757
1137,5669.7005887254345
1138,5394.872303498319
1139,5186.74125128987
1140,10378.517006312382
1141,6051.00531421057
1142,7346.67579709964
1143,6505.659849628641
1144,8773.650156589361
1145,4432.171205964737
1146,7806.53631842633
1147,6622.557089986545
1148,3920.1349669868864
1149,14086.264823374187
1150,16330.11176122668
1151,7213.915277645088
1152,6926.380645302114
1153,8878.900467743573
1154,10400.220625033808
1155,11673.240537435822
1156,5741.809440938647
1157,7612.3153919372135
1158,5652.638508365096
1159,7814.547266976674
1160,3973.701155451774
1161,5936.003288693972
1162,5368.287338684863
1163,5983.139327029278
1164,7185.032174432641
1165,5515.108698781343
1166,4877.82072593411
1167,7107.071111317315
1168,3593.6772741727164
1169,4801.167735208583
1170,5819.1512736223
1171,6405.645941314813
1172,8660.262935956825
1173,7967.387573997775
1174,7149.105022616015
1175,5909.528213638927
1176,6075.062466474355
1177,10876.268688210155
1178,7232.734434592029
1179,5380.306555061654
1180,4437.962257357581
1181,7238.383690845971
1182,4375.343115916643
1183,7320.767560892708
1184,3170.4178864193536
1185,5216.960775146012
1186,7809.704398769716
1187,6135.776613226653
1188,5113.648590599754
1189,8124.550016499873
1190,9186.124945656751
1191,12001.832821350892
1192,5804.900653777133
1193,9076.806685028088
1194,3203.3868853188546
1195,5368.810035869526
1196,6374.40018872894
1197,4221.1831560615365
1198,7106.077127903131
1199,5327.119747942715
1200,5252.230746800119
1201,8655.545001347547
1202,10568.953276587923
1203,7788.426446808322
1204,5362.673807667724
1205,4357.366535247891
1206,8154.990405466779
1207,7584.586636022934
1208,5952.739081891554
1209,5026.193239404495
1210,6616.695659015645
1211,9528.085577648959
1212,4500.878305708882
1213,6577.821791251043
1214,7395.487270090789
1215,7975.629878643276
1216,12380.851974511173
1217,4716.454263907274
1218,12075.538118539773
1219,6955.391928537009
1220,5022.386331139323
1221,3552.115807900378
1222,5972.925833427666
1223,6409.863921790964
1224,5515.142087087603
1225,6750.2981971239415
1226,4977.023266268663
1227,4448.531048260572
1228,6857.306204921396
1229,3355.3068849046495
1230,7883.384545794468
1231,6950.825541294103
1232,7902.8808903671525
1233,9053.595397840578
1234,5302.611449334978
1235,8710.751849165197
1236,6645.362173355608
1237,5400.7199274125205
1238,5851.185743148888
1239,5244.063163964773
1240,10069.149362882728
1241,6301.886383301131
1242,4921.008831736156
1243,7698.9024111469225
1244,8162.294388275696
1245,7240.502462759077
1246,6296.253945759481
1247,8131.785878886682
1248,5484.200296993858
1249,6000.832721157049
1250,6412.579134900242
1251,8065.781363985124
1252,6173.330863369929
1253,5737.479393284772
1254,5919.720536510607
1255,4692.681356471864
1256,3760.781625867009
1257,4983.223389116635
1258,7898.8004893618
1259,8310.899512443735
1260,10137.795309426552
1261,10907.329464636887
1262,7670.757761534172
1263,4849.80984948307
1264,4874.54049079635
1265,10613.1813536051
1266,10921.262324401423
1267,7247.496250220173
1268,8160.178317577869
1269,8283.265950068477
1270,6060.625005285677
1271,4059.272947260044
1272,10918.70638709106
1273,6801.128524884086
1274,6861.685233923405
1275,6527.329323527169
1276,2913.2186486364817
1277,11350.636418839986
1278,5892.227607668882
1279,5284.787094429719
1280,4771.4497025757055
1281,6207.231874199295
1282,6587.08605444312
1283,8221.640657736103
1284,6507.532435076259
1285,4998.6823471503985
1286,4477.818712960206
1287,4160.500842368982
1288,3148.0426996414767
1289,6812.625732397932
1290,17828.962922868446
1291,4474.742678332434
1292,5465.446926014236
1293,6879.863926925884
1294,5549.142884211926
1295,5549.35241978979
1296,4631.858715366202
1297,3842.488919193199
1298,7561.915073468631
1299,6662.228157748709
1300,4318.862609816329
1301,8631.57670218662
1302,6039.346347189879
1303,4441.315130400352
1304,8326.546579697395
1305,7687.776019425416
1306,8621.029625454752
1307,5730.795027108473
1308,6761.050020119617
1309,4495.657509423284
1310,4495.667817891881
1311,14228.538935678773
1312,9658.344627470442
1313,6184.831115110557
1314,5320.557919256246
1315,4534.45434993809
1316,5980.365301739407
1317,4722.195443672633
1318,9031.76138718917
1319,5004.360502533327
1320,5905.078083822048
1321,6732.837543990967
1322,4487.904631851095
1323,6408.92829043265
1324,7719.263947246513
1325,6860.78973943255
1326,7387.6847808944585
1327,4174.1751844090095
1328,6021.549449179421
1329,6372.432280436768
1330,8834.67361243099
1331,8453.28437608002
1332,6548.824035092484
1333,4888.842625456639
1334,7805.943877586837
1335,6031.589844889512
1336,4487.612346438189
1337,6910.676703734871
1338,6968.88691834137
1339,6412.433435537358
1340,5980.5539397459
1341,6230.199335200566
1342,6399.018243619565
1343,5508.473653344968
1344,6928.016242089621
1345,6629.4888279077795
1346,5990.223177146281
1347,9038.480568125577
1348,6319.970704099284
1349,4685.25569570022
1350,11207.261597944054
1351,5871.778019573428
